scenario,panel,env,method,method_label,seed,step,success,run_dir,used_in_final_figure
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/sd002_20260704_035144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/sd002_20260704_035144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/sd002_20260704_035144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/sd002_20260704_035144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/sd002_20260704_035144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/sd002_20260704_035144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/sd002_20260704_035144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/sd002_20260704_035144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/sd002_20260704_035144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/sd002_20260704_035144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed2/sd002_20260704_035144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,3,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/sd003_20260707_144557,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,3,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/sd003_20260707_144557,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,3,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/sd003_20260707_144557,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,3,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/sd003_20260707_144557,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,3,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/sd003_20260707_144557,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,3,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/sd003_20260707_144557,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,3,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/sd003_20260707_144557,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,3,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/sd003_20260707_144557,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,3,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/sd003_20260707_144557,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,3,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/sd003_20260707_144557,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,3,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/o2o_pretrain_puzzle-4x4_fql_ckpt500k_default_seed3/sd003_20260707_144557,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_051144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_051144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_051144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,150000,0.1,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_051144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,200000,0.5,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_051144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,250000,0.4,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_051144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_051144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,350000,0.2,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_051144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,400000,0.3,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_051144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,450000,0.2,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_051144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,500000,0.4,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_051144,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,3,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_031946,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,3,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_031946,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,3,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_031946,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,3,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_031946,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,3,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_031946,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,3,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_031946,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,3,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_031946,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,3,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_031946,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,3,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_031946,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,3,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_031946,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,3,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_puzzle-4x4_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_031946,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/sd002_20260703_190906,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/sd002_20260703_190906,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/sd002_20260703_190906,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/sd002_20260703_190906,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/sd002_20260703_190906,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,250000,0.4,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/sd002_20260703_190906,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/sd002_20260703_190906,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,350000,0.5,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/sd002_20260703_190906,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/sd002_20260703_190906,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/sd002_20260703_190906,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,500000,0.3,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed2/sd002_20260703_190906,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,3,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed3/o2o_pretrain_puzzle-4x4_value_flows_ckpt500k_default_seed3/sd003_20260707_013022,False
